STUDY_ID	SAMPLE_ID	JAK1	JAK2	STAT1	STAT3	IRF1	IFNGR1	IFNG
brca_tcga	TCGA-E2-A152-01	-0.2454	-0.8389	-0.598	-0.578	-0.5624	1.3399	-0.343
brca_tcga	TCGA-E2-A153-01	0.1468	-0.463	-0.5808	0.9549	0.0544	0.1183	-0.3596
brca_tcga	TCGA-E2-A155-01	1.1108	-0.1213	-0.6923	-1.8327	-1.0771	-1.4603	-0.3478
brca_tcga	TCGA-E2-A156-01	0.2727	2.6576	-0.8483	0.641	-0.8192	-0.857	-0.3596
brca_tcga	TCGA-E2-A158-01	-0.6365	-0.8489	-0.3471	-0.7288	-0.7545	-0.5377	-0.3309
brca_tcga	TCGA-E2-A15A-01	-0.5927	-0.6225	0.8947	-0.5777	-0.1723	-0.7622	-0.0783
brca_tcga	TCGA-E2-A15C-01	0.702	1.9391	-0.6373	0.027	-0.2482	-0.7243	-0.2926
brca_tcga	TCGA-E2-A15E-01	0.1052	-0.6706	-0.695	1.8447	-0.8836	-0.1729	-0.3596
brca_tcga	TCGA-E2-A15G-01	0.2665	-0.2779	-0.8954	0.2699	-0.5449	-0.7629	-0.2738
brca_tcga	TCGA-E2-A15H-01	-0.5089	-0.3369	-0.7064	-1.3433	-0.6486	-1.1733	-0.3596
brca_tcga	TCGA-E2-A15L-01	-0.515	-0.5247	-0.8033	0.9988	-0.3468	0.1806	-0.3329
brca_tcga	TCGA-E2-A15M-01	1.2202	1.8227	0.9995	-0.9176	0.1515	1.3076	0.4351
brca_tcga	TCGA-A7-A13D-01	-0.1372	-1.2867	-0.3013	6.2795	-0.7431	-1.0157	-0.3596
brca_tcga	TCGA-A7-A13E-01	-1.3397	-0.638	-0.6195	-1.2451	-0.9821	-1.0048	-0.3417
brca_tcga	TCGA-A7-A13F-01	2.4423	-1.3436	-0.9185	0.0914	-1.02	-1.1225	-0.2923
brca_tcga	TCGA-AR-A1AI-01	1.1846	-0.2646	1.0718	3.5917	1.7013	0.7799	1.9353
brca_tcga	TCGA-AR-A1AJ-01	0.4723	2.8603	2.9218	0.5211	1.8841	1.8041	1.8756
brca_tcga	TCGA-AR-A1AK-01	1.078	0.2772	1.5329	1.0659	0.8884	-0.0126	0.1372
brca_tcga	TCGA-AR-A1AL-01	0.0921	0.8467	-0.727	1.515	-0.0984	0.2243	-0.3596
brca_tcga	TCGA-AR-A1AN-01	0.2964	3.417	-0.8393	-0.9981	-0.7603	-0.3582	-0.3451
brca_tcga	TCGA-AR-A1AO-01	0.6808	0.838	0.3179	-0.4041	0.1135	2.0814	0.2733
brca_tcga	TCGA-AR-A1AP-01	0.695	-0.572	0.6327	0.1756	0.6539	0.6433	-0.1901
brca_tcga	TCGA-AR-A1AQ-01	-0.5766	0.1531	1.994	-1.1961	1.5786	0.2833	1.9549
brca_tcga	TCGA-AR-A1AS-01	2.547	-1.2175	-0.9693	1.2057	-0.7589	-0.4628	-0.3596
brca_tcga	TCGA-AR-A1AU-01	1.274	-0.2892	-0.5793	-0.0884	-0.5616	-0.456	-0.3596
brca_tcga	TCGA-AR-A1AV-01	-0.1834	0.9054	-0.7023	1.3653	-0.6903	-0.6833	-0.3596
brca_tcga	TCGA-AR-A1AW-01	0.5489	3.4876	4.9188	0.9306	2.1606	0.3688	1.9696
brca_tcga	TCGA-AR-A1AX-01	0.6629	1.5849	1.7474	-0.1566	1.375	-0.1998	0.052
brca_tcga	TCGA-AR-A1AY-01	0.0104	-0.0612	-0.775	-0.4439	-0.8547	0.7025	-0.3134
brca_tcga	TCGA-BH-A0AU-01	-0.2457	-0.2193	0.8669	0.4732	-0.4378	-1.3355	-0.284
brca_tcga	TCGA-BH-A0AZ-01	0.531	-0.6887	-0.5122	0.6887	-0.1348	0.1862	-0.3195
brca_tcga	TCGA-BH-A0B5-01	0.5249	-0.2982	-0.1765	-0.2052	0.9944	-0.9098	-0.2479
brca_tcga	TCGA-BH-A0BF-01	1.3753	0.3765	2.2844	-0.5923	0.8578	0.1035	0.5439
brca_tcga	TCGA-BH-A0BS-01	-0.0968	-0.3649	-0.6424	2.2789	-0.5776	2.7829	-0.346
brca_tcga	TCGA-BH-A0BT-01	-0.3712	2.618	1.1293	0.2707	0.2799	-1.1872	0.0098
brca_tcga	TCGA-BH-A0BZ-01	-0.3963	-0.1309	2.2021	-1.2452	1.6086	-0.8753	0.8036
brca_tcga	TCGA-BH-A0C3-01	2.2268	0.0668	0.1068	-0.4135	-0.0444	-0.0822	-0.2356
brca_tcga	TCGA-BH-A0DD-01	-0.5917	0.1569	0.8648	-0.4529	-0.0973	-0.9654	-0.169
brca_tcga	TCGA-BH-A0DG-01	-0.1141	-0.7154	-0.0494	-0.9699	-0.2694	-0.393	-0.2723
brca_tcga	TCGA-BH-A0DI-01	0.4219	-0.6947	-0.3128	0.526	-0.159	-0.1963	-0.1337
brca_tcga	TCGA-BH-A0DV-01	1.026	-0.4895	-0.7537	0.5811	-0.4104	0.7391	-0.3596
brca_tcga	TCGA-BH-A0H3-01	0.5921	0.1054	-0.6453	0.9452	-0.1624	0.6517	-0.2245
brca_tcga	TCGA-BH-A0HA-01	-0.4566	-0.3151	0.2372	-1.1602	-0.0077	-0.6868	-0.2042
brca_tcga	TCGA-E2-A15J-01	-1.1191	-0.8615	-0.7736	1.5914	0.1552	0.0389	-0.3596
brca_tcga	TCGA-E2-A15K-01	-0.421	-0.7899	-0.2398	0.0689	0.5202	-0.3431	-0.0871
brca_tcga	TCGA-E2-A1AZ-01	1.0048	1.3005	2.1374	-0.8557	0.1889	0.0601	0.3001
brca_tcga	TCGA-E2-A1B0-01	0.4456	0.4398	-0.0216	-0.8488	-0.5964	-0.05	-0.2352
brca_tcga	TCGA-E2-A1B1-01	3.3421	3.152	2.4939	1.6485	0.6037	0.8854	0.319
brca_tcga	TCGA-E2-A1B4-01	-1.0705	-1.1113	-0.9913	-0.276	-0.2428	-0.3553	-0.3153
brca_tcga	TCGA-E2-A1B5-01	0.9613	0.4125	0.1883	-1.4602	2.4705	1.4444	0.7128
brca_tcga	TCGA-E2-A1B6-01	-0.3732	0.5516	0.9364	-1.7038	1.5268	0.3432	0.6682
brca_tcga	TCGA-E2-A1BC-01	1.6061	1.1166	-0.5942	0.0083	-0.7383	-0.3557	-0.3596
brca_tcga	TCGA-E2-A1BD-01	-0.3743	-0.4103	-0.7351	-0.4045	-0.1732	-0.9206	-0.2648
